1000, 0.0014, 0.11029297858476639
1000, 0.0014, 0.11691196262836456
1000, 0.0014, 0.10634047538042068
1000, 0.0014, 0.10991058498620987
1000, 0.0014, 0.10882733017206192
1000, 0.0014, 0.10562758147716522
1000, 0.0014, 0.11030460894107819
1000, 0.0014, 0.10975216329097748
1000, 0.0014, 0.10634800046682358
1000, 0.0014, 0.10760882496833801
1000, 0.0014, 0.10963448137044907
1000, 0.0014, 0.10775710642337799
1000, 0.0014, 0.10825636237859726
1000, 0.0014, 0.10861211270093918
1000, 0.0014, 0.1088142842054367
1000, 0.0014, 0.10914909094572067
1000, 0.0014, 0.1111195906996727
1000, 0.0014, 0.11319072544574738
1000, 0.0014, 0.10706739872694016
1000, 0.0014, 0.10831525921821594
1000, 0.0014, 0.11086896806955338
1000, 0.0014, 0.10285390168428421
1000, 0.0014, 0.10439273715019226
1000, 0.0014, 0.11100318282842636
1000, 0.0014, 0.10793919861316681
1000, 0.0014, 0.10669396072626114
1000, 0.0014, 0.1072593480348587
1000, 0.0014, 0.11669189482927322
1000, 0.0014, 0.11162048578262329
1000, 0.0014, 0.1053275614976883
1000, 0.0014, 0.10534277558326721
1000, 0.0014, 0.10602330416440964
1000, 0.0014, 0.10785599797964096
1000, 0.0014, 0.11335146427154541
1000, 0.0014, 0.11359502375125885
1000, 0.0014, 0.1068536564707756
1000, 0.0014, 0.11089576035737991
1000, 0.0014, 0.1097845807671547
1000, 0.0014, 0.10685063898563385
1000, 0.0014, 0.11676739901304245
1000, 0.0014, 0.10722282528877258
1000, 0.0014, 0.1077733188867569
1000, 0.0014, 0.11126578599214554
1000, 0.0014, 0.1045745238661766
1000, 0.0014, 0.10751103609800339
1000, 0.0014, 0.1104731485247612
1000, 0.0014, 0.10863550752401352
1000, 0.0014, 0.10873360186815262
1000, 0.0014, 0.11570709198713303
1000, 0.0014, 0.1101897731423378
1000, 0.0014, 0.10520442575216293
1000, 0.0014, 0.10480115562677383
1000, 0.0014, 0.11612707376480103
1000, 0.0014, 0.10972771048545837
1000, 0.0014, 0.10466691106557846
1000, 0.0014, 0.1096765324473381
1000, 0.0014, 0.10521277785301208
1000, 0.0014, 0.11319220066070557
1000, 0.0014, 0.11210551112890244
1000, 0.0014, 0.11238893121480942
1000, 0.0014, 0.106348916888237
1000, 0.0014, 0.1073150485754013
1000, 0.0014, 0.10589051246643066
1000, 0.0014, 0.11046991497278214
1000, 0.0014, 0.10651244968175888
1000, 0.0014, 0.10659094899892807
1000, 0.0014, 0.11026463657617569
1000, 0.0014, 0.11743327230215073
1000, 0.0014, 0.10773693770170212
1000, 0.0014, 0.10952132195234299
1000, 0.0014, 0.10989740490913391
1000, 0.0014, 0.10381285846233368
1000, 0.0014, 0.10676311701536179
1000, 0.0014, 0.10868404805660248
1000, 0.0014, 0.10951866954565048
1000, 0.0014, 0.10827521979808807
1000, 0.0014, 0.10632279515266418
1000, 0.0014, 0.11492324620485306
1000, 0.0014, 0.10818078368902206
1000, 0.0014, 0.10721923410892487
1000, 0.0014, 0.11010690033435822
1000, 0.0014, 0.1062559187412262
1000, 0.0014, 0.11302695423364639
1000, 0.0014, 0.11336434632539749
1000, 0.0014, 0.10600117594003677
1000, 0.0014, 0.11175915598869324
1000, 0.0014, 0.10774386674165726
1000, 0.0014, 0.10465335100889206
1000, 0.0014, 0.11597811430692673
1000, 0.0014, 0.10873060673475266
1000, 0.0014, 0.11179670691490173
1000, 0.0014, 0.10883487015962601
1000, 0.0014, 0.11567088216543198
1000, 0.0014, 0.10519786179065704
1000, 0.0014, 0.1106393113732338
1000, 0.0014, 0.11014412343502045
1000, 0.0014, 0.11335311084985733
1000, 0.0014, 0.10938940942287445
1000, 0.0014, 0.10677076876163483
1000, 0.0014, 0.10862317681312561
1000, 0.0014, 0.11483816057443619
1000, 0.0014, 0.10519172996282578
1000, 0.0014, 0.10746163129806519
1000, 0.0014, 0.10722678899765015
1000, 0.0014, 0.10535113513469696
1000, 0.0014, 0.11210030317306519
1000, 0.0014, 0.11314302682876587
1000, 0.0014, 0.11301932483911514
1000, 0.0014, 0.10900572687387466
1000, 0.0014, 0.10777612030506134
1000, 0.0014, 0.1066296324133873
1000, 0.0014, 0.10803671926259995
1000, 0.0014, 0.10779222100973129
1000, 0.0014, 0.10929292440414429
1000, 0.0014, 0.10645316541194916
1000, 0.0014, 0.10905272513628006
1000, 0.0014, 0.11620822548866272
1000, 0.0014, 0.11004865169525146
1000, 0.0014, 0.10911683738231659
1000, 0.0014, 0.10526977479457855
1000, 0.0014, 0.10888171941041946
1000, 0.0014, 0.11301527172327042
1000, 0.0014, 0.1078171581029892
1000, 0.0014, 0.10809438675642014
1000, 0.0014, 0.1112445741891861
1000, 0.0014, 0.10697648674249649
1000, 0.0014, 0.11557111144065857
1000, 0.0014, 0.10383987426757812
1000, 0.0014, 0.10779877007007599
1000, 0.0014, 0.11406844109296799
1000, 0.0014, 0.10534034669399261
1000, 0.0014, 0.108675017952919
1000, 0.0014, 0.10912810266017914
1000, 0.0014, 0.11154419183731079
1000, 0.0014, 0.10765605419874191
1000, 0.0014, 0.1066514104604721
1000, 0.0014, 0.11209381371736526
1000, 0.0014, 0.11028784513473511
1000, 0.0014, 0.10587085038423538
1000, 0.0014, 0.11049003154039383
1000, 0.0014, 0.10905732214450836
1000, 0.0014, 0.10688383877277374
1000, 0.0014, 0.1058681309223175
1000, 0.0014, 0.10689952224493027
1000, 0.0014, 0.10749481618404388
1000, 0.0014, 0.11433633416891098
1000, 0.0014, 0.1070433259010315
1000, 0.0014, 0.11066541075706482
1000, 0.0014, 0.11070051789283752
1000, 0.0014, 0.106046162545681
1000, 0.0014, 0.1087428629398346
1000, 0.0014, 0.10815084725618362
1000, 0.0014, 0.10769187659025192
1000, 0.0014, 0.10619482398033142
1000, 0.0014, 0.10563743859529495
1000, 0.0014, 0.11089140921831131
1000, 0.0014, 0.1147250309586525
1000, 0.0014, 0.11202268302440643
1000, 0.0014, 0.10647573322057724
1000, 0.0014, 0.11169406026601791
1000, 0.0014, 0.11606442183256149
1000, 0.0014, 0.11539370566606522
1000, 0.0014, 0.10565108060836792
1000, 0.0014, 0.1102985069155693
1000, 0.0014, 0.10390647500753403
1000, 0.0014, 0.10741306096315384
1000, 0.0014, 0.10943537205457687
1000, 0.0014, 0.10954734683036804
1000, 0.0014, 0.1057448759675026
1000, 0.0014, 0.10785897076129913
1000, 0.0014, 0.11271347105503082
1000, 0.0014, 0.10956946015357971
1000, 0.0014, 0.10804016888141632
1000, 0.0014, 0.10877132415771484
1000, 0.0014, 0.11160387843847275
1000, 0.0014, 0.1095307394862175
1000, 0.0014, 0.106484055519104
1000, 0.0014, 0.10820651799440384
1000, 0.0014, 0.1131516620516777
1000, 0.0014, 0.10384689271450043
1000, 0.0014, 0.11082287132740021
1000, 0.0014, 0.1106807142496109
1000, 0.0014, 0.1068105697631836
1000, 0.0014, 0.10485461354255676
1000, 0.0014, 0.10542982816696167
1000, 0.0014, 0.11034127324819565
1000, 0.0014, 0.10894274711608887
1000, 0.0014, 0.10953475534915924
1000, 0.0014, 0.11225413531064987
1000, 0.0014, 0.10759922862052917
1000, 0.0014, 0.10493798553943634
1000, 0.0014, 0.11148957908153534
1000, 0.0014, 0.10678595304489136
1000, 0.0014, 0.11930210143327713
1000, 0.0014, 0.11269065737724304
